step,loss,l1_final,l1_cv,lr,ms_per_step
1,472.38623046875,136.4063262939453,16.29545783996582,0.00019999999802607915,17163.39921951294
100,115.29986339569092,32.07011905193329,4.50966804265976,0.00019998026151273618,715.8597135543823
200,44.43915199279785,11.943245949745178,1.9023574954271316,0.0001999210547088972,634.9201118946075
300,33.7423792552948,8.81219271183014,1.6855786669254302,0.00019982240555854427,610.1017642021179
400,24.824778747558593,6.296967399120331,1.424121261239052,0.00019968435733245512,597.8206562995911
500,25.576350774765015,6.420603489875793,1.4986249703168868,0.00019950697058314433,592.4782981872559
600,22.557876300811767,5.670439059734345,1.3742500281333923,0.0001992903231183027,614.3414429823557
700,19.8444070148468,4.800192167758942,1.3266611871123315,0.00019903450996666864,609.9710191999163
800,17.097715373039247,4.123785758018494,1.1771467858552933,0.00019873964333634527,607.2790113091469
900,18.141931195259094,4.340335354804993,1.1736197450757027,0.00019840585256558188,610.5232246716818
1000,19.65602418899536,4.829993137121201,1.233759709596634,0.00019803328406604233,608.4160602092743
1100,16.65392740726471,4.018391565084458,1.0975599044561386,0.00019762210125858415,622.986139384183
1200,17.15786476135254,4.075500665903092,1.0871542942523957,0.00019717248450157662,620.520072778066
1300,16.996685690879822,4.109857921600342,1.090699611902237,0.0001966846310117891,624.7683310508728
1400,17.109823098182677,4.08097655415535,1.1113093891739845,0.00019615875477788593,622.7253605638232
1500,14.917591485977173,3.54233349442482,0.9343015849590302,0.00019559508646656369,623.7953751881918
1600,16.536403207778932,3.895814850330353,1.0580073365569114,0.0001949938733213729,631.5059195458889
1700,15.748654780387879,3.7532932126522063,1.0310362884402275,0.00019435537905426983,629.5764418209301
1800,14.049844093322754,3.31795233130455,0.8391635596752167,0.00019367988372994218,627.807842095693
1900,16.52343819618225,3.914264283180237,1.0253039413690568,0.00019296768364296458,632.3750126989264
2000,15.027923822402954,3.543471105098724,0.9711099082231521,0.00019221909118783353,630.5811474323273
2100,15.47460904598236,3.637040539979935,0.9754457902908326,0.0001914344347219412,636.3535221417745
2200,14.108812999725341,3.3268112182617187,0.9064355260133743,0.00019061405842154663,634.6695562926205
2300,16.14953433036804,3.8359514045715333,0.9953062090277672,0.00018975832213080876,633.1291304463925
2400,15.405140051841736,3.644040478467941,1.0330565723776817,0.0001888676012039472,635.1052938898405
2500,15.65640043258667,3.6853166460990905,1.04329474568367,0.000187942286340599,633.8072832107543
2600,13.703153657913209,3.198750569820404,0.9092214983701706,0.000186982783414445,638.3861222633949
2700,13.69685953617096,3.206342842578888,0.8822590798139572,0.0001859895132951806,636.9664405010365
2800,15.761213765144348,3.7495212757587435,0.9121867582201958,0.00018496291166390815,637.3099335602352
2900,14.72442051410675,3.463630348443985,0.9648473778367043,0.0001839034288220326,636.2303201905612
3000,14.630095539093018,3.4330369561910627,0.912585711479187,0.0001828115294937446,635.1465399265289
3100,13.466162309646606,3.1306960773468018,0.8621545359492302,0.00018168769262217712,639.1548457453328
3200,13.75856011390686,3.227455006837845,0.8731861302256584,0.00018053241115932516,638.0723278969526
3300,14.59140619277954,3.443268415927887,0.8695712959766388,0.00017934619184982068,637.2365752133456
